Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Georgia,US,2020-10-31 04:30:34,33.0406,-83.6431,358225,7955,,350270.0,13.0,3373.9354643777497,,,,84000013.0,USA,33302.10164933619,,2020-10-30,3535825.0,2.2206713657617416
Hawaii,US,2020-10-31 04:30:34,21.0943,-157.4983,15003,216,11682.0,3105.0,15.0,1059.6296840392351,,,,84000015.0,USA,36857.780929349545,,2020-10-30,521859.0,1.4397120575884823
Idaho,US,2020-10-31 04:30:34,44.2405,-114.4788,63810,626,29195.0,33989.0,16.0,3570.6591534163563,,,,84000016.0,USA,21320.321308961906,,2020-10-30,381008.0,0.9810374549443659
Illinois,US,2020-10-31 04:30:34,40.3495,-88.9861,408648,9994,,398654.0,17.0,3224.856159189749,,,,84000017.0,USA,60318.62350328339,,2020-10-30,7643468.0,2.4456255750670506
Indiana,US,2020-10-31 04:30:34,39.8494,-86.2583,175893,4469,120925.0,50682.0,18.0,2612.7046669159163,,,,84000018.0,USA,42540.49073566977,,2020-10-30,2863919.0,2.4367086808457405
Iowa,US,2020-10-31 04:30:34,42.0115,-93.2105,125722,1714,92387.0,31621.0,19.0,3984.761035412843,,,,84000019.0,USA,28026.38293286678,,2020-10-30,884252.0,1.3633254323030175
Kansas,US,2020-10-31 04:30:34,38.5266,-96.7265,86805,1029,2659.0,78343.0,20.0,2815.384816054843,,,,84000020.0,USA,22063.60179506912,,2020-10-30,642782.0,1.2423647602443275
Kentucky,US,2020-10-31 04:30:34,37.6681,-84.6701,105242,1476,18407.0,85359.0,21.0,2355.6334584021706,,,,84000021.0,USA,41993.44938629125,,2020-10-30,1876130.0,1.4024818988616712
Louisiana,US,2020-10-31 04:30:34,31.1695,-91.8678,182270,5919,168634.0,7717.0,22.0,3920.8018251615367,,,,84000022.0,USA,59449.203384791836,,2020-10-30,2763671.0,3.2473802600537662
Maine,US,2020-10-31 04:30:34,44.6939,-69.3819,6566,146,5495.0,925.0,23.0,488.4646171883602,,,,84000023.0,USA,46377.580322151574,,2020-10-30,623413.0,2.2235759975632043
Maryland,US,2020-10-31 04:30:34,39.0639,-76.8021,144314,4137,8164.0,132013.0,24.0,2387.059851001045,,,,84000024.0,USA,56067.77070569398,,2020-10-30,3389678.0,2.8666657427553814
Massachusetts,US,2020-10-31 04:30:34,42.2302,-71.5301,157146,9975,127054.0,20117.0,25.0,2279.955482065079,,,,84000025.0,USA,87195.13070940992,,2020-10-30,6009927.0,6.347600320720859
Michigan,US,2020-10-31 04:30:34,43.3266,-84.5361,193388,7665,114939.0,70784.0,26.0,1936.4250434345856,,,,84000026.0,USA,48684.81645426584,,2020-10-30,4862083.0,3.963534448879972
Minnesota,US,2020-10-31 04:30:34,45.6945,-93.9002,145465,2491,125052.0,17922.0,27.0,2579.334963699759,,,,84000027.0,USA,49199.93006635894,,2020-10-30,2774695.0,1.7124394184168013
Mississippi,US,2020-10-31 04:30:34,32.7416,-89.6787,119336,3328,101385.0,14623.0,28.0,4009.745479813007,,,,84000028.0,USA,31033.392481357616,,2020-10-30,923600.0,2.7887644968827514
Missouri,US,2020-10-31 04:30:34,38.4561,-92.2884,183587,2932,,180189.0,29.0,2983.8068976124846,,,,84000029.0,USA,40650.024733487706,,2020-10-30,2494866.0,1.6054256835345575
Montana,US,2020-10-31 04:30:34,46.9219,-110.4544,31916,364,21102.0,10450.0,30.0,2986.2141623424127,,,,84000030.0,USA,46092.73394474811,,2020-10-30,492629.0,1.1404937962150643
Nebraska,US,2020-10-31 04:30:34,41.1254,-98.2681,69645,646,43516.0,25483.0,31.0,3600.326301380061,,,,84000031.0,USA,47594.09597148068,,2020-10-30,920664.0,0.9275612032450284
Nevada,US,2020-10-31 04:30:34,38.3135,-117.0554,99784,1777,2409.0,95602.0,32.0,3239.5761773105,,,,84000032.0,USA,40345.65132415371,,2020-10-30,1242709.0,1.7768379700152328
New Hampshire,US,2020-10-31 04:30:34,43.4525,-71.5639,10884,482,9186.0,1216.0,33.0,800.4642162930211,,,,84000033.0,USA,44856.88502924518,,2020-10-30,609924.0,4.428518926865123
New Jersey,US,2020-10-31 04:30:34,40.2989,-74.521,248338,16339,37016.0,183168.0,34.0,2662.8905709064998,,,,84000034.0,USA,51502.01695752962,,2020-10-30,4574507.0,6.907996262519924
New Mexico,US,2020-10-31 04:30:34,34.8405,-106.2485,45909,1007,21389.0,23513.0,35.0,2189.448925019637,,,,84000035.0,USA,54996.61631921344,,2020-10-30,1153185.0,2.1934696900389903
New York,US,2020-10-31 04:30:34,42.1657,-74.9481,509368,33724,79621.0,392304.0,36.0,2598.141286317708,,,,84000036.0,USA,73974.91903924428,,2020-10-30,14390756.0,6.629193698051763
North Carolina,US,2020-10-31 04:30:34,35.6301,-79.8064,271830,4332,231611.0,35887.0,37.0,2591.7984638566973,,,,84000037.0,USA,38193.73490906442,,2020-10-30,4005791.0,1.5936430857521244
North Dakota,US,2020-10-31 04:30:34,47.5289,-99.78399999999999,42483,512,34696.0,7275.0,38.0,5574.7432623592285,,,,84000038.0,USA,108039.3721245778,,2020-10-30,823327.0,1.2051879575359556
Ohio,US,2020-10-31 04:30:34,40.3888,-82.7649,212782,5945,167035.0,40456.0,39.0,1820.3454500346481,,,,84000039.0,USA,37761.12788837464,,2020-10-30,4413936.0,2.48658251167862
Oklahoma,US,2020-10-31 04:30:34,35.5653,-96.9289,121495,1326,105137.0,15032.0,40.0,3070.40410455371,,,,84000040.0,USA,40479.826614852616,,2020-10-30,1601775.0,1.0914029383925263
Oregon,US,2020-10-31 04:30:34,44.571999999999996,-122.0709,44388,675,5870.0,37843.0,41.0,1052.4127037793016,,,,84000041.0,USA,20270.064254836183,,2020-10-30,854938.0,1.5206812652068131
Pennsylvania,US,2020-10-31 04:30:34,40.5908,-77.2098,210586,8774,156192.0,45620.0,42.0,1644.947515577462,,,,84000042.0,USA,19555.555000086315,,2020-10-30,2503500.0,4.166468806093474
Rhode Island,US,2020-10-31 04:30:34,41.6809,-71.5118,32874,1213,2763.0,28910.0,44.0,3103.1914522056213,,,,84000044.0,USA,106130.67688918133,,2020-10-30,1124307.0,3.653343067469733
South Carolina,US,2020-10-31 04:30:34,33.8569,-80.945,175594,3896,90215.0,81483.0,45.0,3410.4438506392075,,,,84000045.0,USA,34734.110304048736,,2020-10-30,1788360.0,2.2187546271512693
South Dakota,US,2020-10-31 04:30:34,44.2998,-99.4388,44559,415,30624.0,13520.0,46.0,5036.856008925473,,,,84000046.0,USA,29011.856545855517,,2020-10-30,256656.0,0.9313494468008708
Tennessee,US,2020-10-31 04:30:34,35.7478,-86.6923,259488,3341,229669.0,26478.0,47.0,3799.6981772612617,,,,84000047.0,USA,53624.18646823174,,2020-10-30,3662089.0,1.2875354544333455
Texas,US,2020-10-31 04:30:34,31.0545,-97.5635,934760,18714,776580.0,129482.0,48.0,3188.201110357709,,,,84000048.0,USA,27866.068287423306,,2020-10-30,8080012.0,1.988756521466347
Utah,US,2020-10-31 04:30:34,40.15,-111.8624,112932,601,82752.0,29579.0,49.0,3522.5664216437017,,,,84000049.0,USA,42966.65770418702,,2020-10-30,1377493.0,0.5321786561824815
Vermont,US,2020-10-31 04:30:34,44.0459,-72.7107,2155,58,1789.0,308.0,50.0,345.35865215572716,,,,84000050.0,USA,64592.96558112402,,2020-10-30,403053.0,2.6914153132250584
Virginia,US,2020-10-31 04:30:34,37.7693,-78.17,179639,3643,19929.0,156067.0,51.0,2104.6054727310666,,,,84000051.0,USA,30539.021704479834,,2020-10-30,2606664.0,2.0279560674463784
Washington,US,2020-10-31 04:30:34,47.4009,-121.4905,109932,2331,,104207.0,53.0,1399.5337820242514,,,,84000053.0,USA,31587.469449669214,,2020-10-30,2405352.0,2.2200745029228792
West Virginia,US,2020-10-31 04:30:34,38.4912,-80.9545,23992,453,18552.0,4987.0,54.0,1338.7294680626087,,,,84000054.0,USA,42926.27781091618,,2020-10-30,769302.0,1.88812937645882
Wisconsin,US,2020-10-31 04:30:34,44.2685,-89.6165,232061,1972,171252.0,46867.0,55.0,3780.0514355336627,,,,84000055.0,USA,55572.44616254988,,2020-10-30,3235669.0,0.8959930210685579
Wyoming,US,2020-10-31 04:30:34,42.756,-107.3025,13028,87,8455.0,4486.0,56.0,2251.0233102206616,,,,84000056.0,USA,22458.91640561961,,2020-10-30,129983.0,0.6677924470371508
Alabama,US,2020-11-01 04:39:05,32.3182,-86.9023,193613,2967,81005.0,108313.0,1.0,3921.634610972256,,,,84000001.0,USA,27456.70416270241,,2020-10-31,1346253.0,1.5430220766050389
Alaska,US,2020-11-01 04:39:05,61.3707,-152.4044,16355,82,7099.0,9174.0,2.0,2235.679281520617,,,,84000002.0,USA,82593.27860897142,,2020-10-31,604207.0,0.5013757260776521
Arizona,US,2020-11-01 04:39:05,33.7298,-111.4312,245946,5979,41159.0,198808.0,4.0,3378.974618741188,,,,84000004.0,USA,24338.80861146271,,2020-10-31,1771553.0,2.431021443731551
Arkansas,US,2020-11-01 04:39:05,34.9697,-92.3731,112190,1925,100067.0,10198.0,5.0,3717.603926563819,,,,84000005.0,USA,44634.17770007595,,2020-10-31,1346972.0,1.7158392013548445
California,US,2020-11-01 04:39:05,36.1162,-119.6816,936255,17659,,914484.0,6.0,2359.1256811847816,,,,84000006.0,USA,47079.90486893132,,2020-10-31,18602317.0,1.8944518169422504
Colorado,US,2020-11-01 04:39:05,39.0598,-105.3111,107350,2285,7854.0,97188.0,8.0,1863.724956309857,,,,84000008.0,USA,34097.499868026585,,2020-10-31,1963585.0,2.129007612250412
Connecticut,US,2020-11-01 04:39:05,41.5978,-72.7554,71207,4616,9800.0,56791.0,9.0,1997.2305174870914,,,,84000009.0,USA,64190.736958904025,,2020-10-31,2288584.0,6.48250874211805
Delaware,US,2020-11-01 04:39:05,39.3185,-75.5071,24951,735,13188.0,11055.0,10.0,2562.3251629758342,,,,84000010.0,USA,56982.081900748024,,2020-10-31,554871.0,2.8375616207767225
District of Columbia,US,2020-11-01 04:39:05,38.8974,-77.0268,17266,646,13348.0,3272.0,11.0,2446.4788472955684,,,,84000011.0,USA,72848.84569443244,,2020-10-31,514130.0,3.741457199119657
Florida,US,2020-11-01 04:39:05,27.7663,-81.6868,802547,16761,,785786.0,12.0,3736.645997667259,,,,84000012.0,USA,46463.6846982529,,2020-10-31,9979348.0,2.0884758151236
Georgia,US,2020-11-01 04:39:05,33.0406,-83.6431,360790,7979,,352811.0,13.0,3398.0938689171558,,,,84000013.0,USA,33555.05380166166,,2020-10-31,3562682.0,2.2115357964466864
Hawaii,US,2020-11-01 04:39:05,21.0943,-157.4983,15071,219,11738.0,3114.0,15.0,1064.432378068074,,,,84000015.0,USA,37152.36970573611,,2020-10-31,526030.0,1.4531218897219826
Idaho,US,2020-11-01 04:39:05,44.2405,-114.4788,64608,629,29556.0,34423.0,16.0,3615.313376961666,,,,84000016.0,USA,21482.93430848906,,2020-10-31,383914.0,0.9735636453689944
Illinois,US,2020-11-01 04:39:05,40.3495,-88.9861,416547,10040,,406507.0,17.0,3224.856159189749,,,,84000017.0,USA,61049.66287008,,2020-10-31,7736104.0,2.4456255750670506
Indiana,US,2020-11-01 04:39:05,39.8494,-86.2583,179358,4504,121813.0,53213.0,18.0,2664.173580805972,,,,84000018.0,USA,43234.14018468502,,2020-10-31,2910617.0,2.4152811695045657
Iowa,US,2020-11-01 04:39:05,42.0115,-93.2105,128510,1716,93200.0,33594.0,19.0,4073.126745206921,,,,84000019.0,USA,28222.258143242467,,2020-10-31,890432.0,1.3353046455528752
Kansas,US,2020-11-01 04:39:05,38.5266,-96.7265,86845,1029,2659.0,79099.0,20.0,2841.5405960359917,,,,84000020.0,USA,22063.60179506912,,2020-10-31,642782.0,1.2381769203822042
Kentucky,US,2020-11-01 04:39:05,37.6681,-84.6701,107219,1485,18468.0,87266.0,21.0,2399.884682697234,,,,84000021.0,USA,42430.43302408212,,2020-10-31,1895653.0,1.385015715498186
Louisiana,US,2020-11-01 04:39:05,31.1695,-91.8678,182270,5919,168634.0,7717.0,22.0,3920.8018251615367,,,,84000022.0,USA,59449.203384791836,,2020-10-31,2763671.0,3.2473802600537662
Maine,US,2020-11-01 04:39:05,44.6939,-69.3819,6662,147,5517.0,998.0,23.0,495.6063478082327,,,,84000023.0,USA,46384.87083882601,,2020-10-31,623511.0,2.2065445812068454
Maryland,US,2020-11-01 04:39:05,39.0639,-76.8021,145281,4147,8181.0,132953.0,24.0,2403.0547432216063,,,,84000024.0,USA,56613.350359264805,,2020-10-31,3422662.0,2.8544682374157677
Massachusetts,US,2020-11-01 04:39:05,42.2302,-71.5301,158576,9991,127054.0,21531.0,25.0,2300.702662008272,,,,84000025.0,USA,88547.81782467123,,2020-10-31,6103161.0,6.300448996064977
Michigan,US,2020-11-01 04:39:05,43.3266,-84.5361,197406,7699,121093.0,68614.0,26.0,1976.6579215062359,,,,84000026.0,USA,49180.55800738911,,2020-10-31,4911592.0,3.9000840906558056
Minnesota,US,2020-11-01 04:39:05,45.6945,-93.9002,148472,2511,127362.0,18599.0,27.0,2632.654045512189,,,,84000027.0,USA,49810.572746590566,,2020-10-31,2809133.0,1.6912279756452395
Mississippi,US,2020-11-01 04:39:05,32.7416,-89.6787,120160,3334,101385.0,15441.0,28.0,4037.4322656560553,,,,84000028.0,USA,31061.07926720067,,2020-10-31,924424.0,2.7746338215712383
Missouri,US,2020-11-01 04:39:05,38.4561,-92.2884,186384,3026,,182955.0,29.0,3030.455102691225,,,,84000029.0,USA,41019.62581068161,,2020-10-31,2517550.0,1.6328659297174073
Montana,US,2020-11-01 04:39:05,46.9219,-110.4544,32801,375,21353.0,11073.0,30.0,3069.0190104960993,,,,84000030.0,USA,46680.882278639714,,2020-10-31,498915.0,1.1432578275052592
Nebraska,US,2020-11-01 04:39:05,41.1254,-98.2681,70732,652,43952.0,26128.0,31.0,3656.5192038080895,,,,84000031.0,USA,48496.646002291134,,2020-10-31,938123.0,0.921789289147769
Nevada,US,2020-11-01 04:39:05,38.3135,-117.0554,100761,1777,2409.0,96579.0,32.0,3271.2953499757805,,,,84000032.0,USA,40682.45244721371,,2020-10-31,1253083.0,1.7596093726739512
New Hampshire,US,2020-11-01 04:39:05,43.4525,-71.5639,11084,483,9263.0,1338.0,33.0,815.1732243101659,,,,84000033.0,USA,45347.43044661696,,2020-10-31,616594.0,4.357632623601588
New Jersey,US,2020-11-01 04:39:05,40.2989,-74.521,250090,16350,37127.0,184409.0,34.0,2678.2358855192238,,,,84000034.0,USA,52420.69804856685,,2020-10-31,4656106.0,6.873040027576232
New Mexico,US,2020-11-01 04:39:05,34.8405,-106.2485,46490,1018,21491.0,23981.0,35.0,2217.157431531136,,,,84000035.0,USA,55411.623933091345,,2020-10-31,1161887.0,2.1897182189718216
New York,US,2020-11-01 04:39:05,42.1657,-74.9481,511761,33730,79717.0,394315.0,36.0,2608.997910459684,,,,84000036.0,USA,74678.96494631497,,2020-10-31,14527718.0,6.602593277810942
North Carolina,US,2020-11-01 04:39:05,35.6301,-79.8064,274635,4378,231611.0,38646.0,37.0,2618.5431009133795,,,,84000037.0,USA,38664.41191737213,,2020-10-31,4055156.0,1.5941158264605748
North Dakota,US,2020-11-01 04:39:05,47.5289,-99.78399999999999,43916,524,35533.0,7859.0,38.0,5762.78570510011,,,,84000038.0,USA,109191.77179809516,,2020-10-31,832109.0,1.1931869933509427
Ohio,US,2020-11-01 04:39:05,40.3888,-82.7649,215697,5984,168884.0,41512.0,39.0,1845.2832125655523,,,,84000039.0,USA,38255.12657090794,,2020-10-31,4471680.0,2.4576141531871096
Oklahoma,US,2020-11-01 04:39:05,35.5653,-96.9289,122762,1337,106292.0,15133.0,40.0,3102.4235456868396,,,,84000040.0,USA,40874.547728552985,,2020-10-31,1617394.0,1.0890992326615727
Oregon,US,2020-11-01 04:39:05,44.571999999999996,-122.0709,44921,689,5870.0,38362.0,41.0,1065.0498122571416,,,,84000041.0,USA,20436.29083558316,,2020-10-31,861949.0,1.5338037888738008
Pennsylvania,US,2020-11-01 04:39:05,40.5908,-77.2098,212791,8800,158100.0,45891.0,42.0,1662.171401647041,,,,84000042.0,USA,19705.227054952164,,2020-10-31,2522661.0,4.135513250090463
Rhode Island,US,2020-11-01 04:39:05,41.6809,-71.5118,32874,1216,2763.0,28910.0,44.0,3103.1914522056213,,,,84000044.0,USA,106130.67688918133,,2020-10-31,1124307.0,3.653343067469733
South Carolina,US,2020-11-01 04:39:05,33.8569,-80.945,176612,3935,90994.0,81683.0,45.0,3430.215778153535,,,,84000045.0,USA,35000.001942232564,,2020-10-31,1802050.0,2.228047924263357
South Dakota,US,2020-11-01 04:39:05,44.2998,-99.4388,45992,425,31194.0,14373.0,46.0,5198.8393267914535,,,,84000046.0,USA,29336.953560637485,,2020-10-31,259532.0,0.924073751956862
Tennessee,US,2020-11-01 04:39:05,35.7478,-86.6923,260672,3353,231887.0,25432.0,47.0,3817.0355594981183,,,,84000047.0,USA,53765.989854702784,,2020-10-31,3671773.0,1.28629081757918
Texas,US,2020-11-01 04:39:05,31.0545,-97.5635,942850,18788,782006.0,131790.0,48.0,3215.1497655822222,,,,84000048.0,USA,28122.03912686771,,2020-10-31,8154233.0,1.9806685037773761
Utah,US,2020-11-01 04:39:05,40.15,-111.8624,114656,604,84101.0,29951.0,49.0,3576.341299542913,,,,84000049.0,USA,43327.517079138284,,2020-10-31,1389062.0,0.526793190064192
Vermont,US,2020-11-01 04:39:05,44.0459,-72.7107,2179,58,1800.0,321.0,50.0,349.2048738038652,,,,84000050.0,USA,65411.56975523607,,2020-10-31,408161.0,2.6617714547957783
Virginia,US,2020-11-01 04:39:05,37.7693,-78.17,181190,3654,20008.0,157528.0,51.0,2122.7765997591946,,,,84000051.0,USA,30766.16665020604,,2020-10-31,2626052.0,2.0166675865113968
Washington,US,2020-11-01 04:39:05,47.4009,-121.4905,110808,2345,,105135.0,53.0,1411.720427325768,,,,84000053.0,USA,31863.678189568775,,2020-10-31,2426385.0,2.2009097589789857
West Virginia,US,2020-11-01 04:39:05,38.4912,-80.9545,24460,459,18827.0,5174.0,54.0,1364.8433973329195,,,,84000054.0,USA,43439.182165302285,,2020-10-31,778494.0,1.8765331152902696
Wisconsin,US,2020-11-01 04:39:05,44.2685,-89.6165,237869,2031,175096.0,48242.0,55.0,3870.700810004888,,,,84000055.0,USA,56490.46429723378,,2020-10-31,3289120.0,0.9011887171705072
Wyoming,US,2020-11-01 04:39:05,42.756,-107.3025,13298,87,8541.0,4670.0,56.0,2297.674852572487,,,,84000056.0,USA,22558.612479460367,,2020-10-31,130560.0,0.6542337193562942
Alabama,US,2020-11-02 05:30:37,32.3182,-86.9023,194458,2973,81005.0,110007.0,1.0,3956.305952151509,,,,84000001.0,USA,27585.74273660896,,2020-11-01,1352580.0,1.5325927262417198
Alaska,US,2020-11-02 05:30:37,61.3707,-152.4044,16705,83,7104.0,9518.0,2.0,2283.5232282361303,,,,84000002.0,USA,82593.27860897142,,2020-11-01,604207.0,0.4968572283747381
Arizona,US,2020-11-02 05:30:37,33.7298,-111.4312,247473,5979,41398.0,200096.0,4.0,3399.9535907221007,,,,84000004.0,USA,24534.090279921584,,2020-11-01,1785767.0,2.4160211417003064
Arkansas,US,2020-11-02 05:30:37,34.9697,-92.3731,113057,1958,100067.0,11032.0,5.0,3746.333426557855,,,,84000005.0,USA,44634.17770007595,,2020-11-01,1346972.0,1.7318697648089016
California,US,2020-11-02 05:30:37,36.1162,-119.6816,940200,17672,,918207.0,6.0,2368.5784522931044,,,,84000006.0,USA,47436.75140727972,,2020-11-01,18743315.0,1.8881734585063439
Colorado,US,2020-11-02 05:30:37,39.0598,-105.3111,109910,2288,7963.0,99636.0,8.0,1908.1791559814515,,,,84000008.0,USA,34811.840653921274,,2020-11-01,2004722.0,2.082138924531564
Connecticut,US,2020-11-02 05:30:37,41.5978,-72.7554,71207,4616,9800.0,56791.0,9.0,1997.2305174870914,,,,84000009.0,USA,64190.736958904025,,2020-11-01,2288584.0,6.48250874211805
Delaware,US,2020-11-02 05:30:37,39.3185,-75.5071,25126,738,13291.0,11125.0,10.0,2580.296663257217,,,,84000010.0,USA,57638.91456246072,,2020-11-01,561267.0,2.8257581787789534
District of Columbia,US,2020-11-02 05:30:37,38.8974,-77.0268,17369,646,13349.0,3374.0,11.0,2461.073271092131,,,,84000011.0,USA,74423.90991698182,,2020-11-01,525246.0,3.7192699637284816
Florida,US,2020-11-02 05:30:37,27.7663,-81.6868,807412,16789,,790623.0,12.0,3759.297359866172,,,,84000012.0,USA,46964.435778313135,,2020-11-01,10086898.0,2.0793597320822577
Georgia,US,2020-11-02 05:30:37,33.0406,-83.6431,361982,7981,,354001.0,13.0,3409.320698629036,,,,84000013.0,USA,33756.88243748036,,2020-11-01,3584111.0,2.2048057638225105
Hawaii,US,2020-11-02 05:30:37,21.0943,-157.4983,15154,219,11776.0,3159.0,15.0,1070.294489897392,,,,84000015.0,USA,37451.408036884684,,2020-11-01,530264.0,1.445162993269104
Idaho,US,2020-11-02 05:30:37,44.2405,-114.4788,65088,630,29867.0,34591.0,16.0,3642.173060297191,,,,84000016.0,USA,21598.65477752628,,2020-11-01,385982.0,0.9679203539823008
Illinois,US,2020-11-02 05:30:37,40.3495,-88.9861,423527,10075,,413452.0,17.0,3342.274168803363,,,,84000017.0,USA,61668.81618671856,,2020-11-01,7814562.0,2.378832990576752
Indiana,US,2020-11-02 05:30:37,39.8494,-86.2583,182108,4544,122446.0,55298.0,18.0,2705.0219251631593,,,,84000018.0,USA,43685.99714299253,,2020-11-01,2941037.0,2.3963801700090057
Iowa,US,2020-11-02 05:30:37,42.0115,-93.2105,130974,1733,93522.0,35719.0,19.0,4151.2232692143125,,,,84000019.0,USA,28435.977648673404,,2020-11-01,897175.0,1.323163375937209
Kansas,US,2020-11-02 05:30:37,38.5266,-96.7265,90172,1029,2659.0,79514.0,20.0,2855.78554182625,,,,84000020.0,USA,22063.60179506912,,2020-11-01,642782.0,1.2320007692492607
Kentucky,US,2020-11-02 05:30:37,37.6681,-84.6701,108642,1489,18468.0,88685.0,21.0,2431.7357156622697,,,,84000021.0,USA,42430.43302408212,,2020-11-01,1895653.0,1.370556506691703
Louisiana,US,2020-11-02 05:30:37,31.1695,-91.8678,183341,5926,168634.0,8781.0,22.0,3943.840058303293,,,,84000022.0,USA,59867.5269327916,,2020-11-01,2783118.0,3.2322284704457815
Maine,US,2020-11-02 05:30:37,44.6939,-69.3819,6711,147,5554.0,1010.0,23.0,499.2516061454592,,,,84000023.0,USA,46388.36731110866,,2020-11-01,623558.0,2.1904336164506035
Maryland,US,2020-11-02 05:30:37,39.0639,-76.8021,146145,4152,8199.0,133794.0,24.0,2417.345939579998,,,,84000024.0,USA,57105.5034338569,,2020-11-01,3452416.0,2.841014061377399
Massachusetts,US,2020-11-02 05:30:37,42.2302,-71.5301,159707,10013,127054.0,22640.0,25.0,2317.11179523607,,,,84000025.0,USA,89454.06334970039,,2020-11-01,6165624.0,6.269606216383753
Michigan,US,2020-11-02 05:30:37,43.3266,-84.5361,197406,7699,121093.0,68614.0,26.0,1976.6579215062359,,,,84000026.0,USA,49180.55800738911,,2020-11-01,4911592.0,3.9000840906558056
Minnesota,US,2020-11-02 05:30:37,45.6945,-93.9002,150672,2529,129663.0,18480.0,27.0,2671.6636830204525,,,,84000027.0,USA,50290.99416415823,,2020-11-01,2836227.0,1.678480407773176
Mississippi,US,2020-11-02 05:30:37,32.7416,-89.6787,120500,3348,101385.0,15767.0,28.0,4048.8564248631374,,,,84000028.0,USA,31072.503426407748,,2020-11-01,924764.0,2.7784232365145227
Missouri,US,2020-11-02 05:30:37,38.4561,-92.2884,188812,3027,,185287.0,29.0,3068.467768583192,,,,84000029.0,USA,41306.912276608375,,2020-11-01,2535182.0,1.6131687242798354
Montana,US,2020-11-02 05:30:37,46.9219,-110.4544,33495,376,21398.0,11721.0,30.0,3133.952981816617,,,,84000030.0,USA,46941.834506324034,,2020-11-01,501704.0,1.1225556053142258
Nebraska,US,2020-11-02 05:30:37,41.1254,-98.2681,71666,654,44247.0,26765.0,31.0,3704.8027096662126,,,,84000031.0,USA,48861.35706634795,,2020-11-01,945178.0,0.9125666285267772
Nevada,US,2020-11-02 05:30:37,38.3135,-117.0554,101477,1781,2409.0,97291.0,32.0,3294.54092584921,,,,84000032.0,USA,41010.35791693667,,2020-11-01,1263183.0,1.7511357253367759
New Hampshire,US,2020-11-02 05:30:37,43.4525,-71.5639,11190,483,9379.0,1352.0,33.0,824.7340795213098,,,,84000033.0,USA,45347.43044661696,,2020-11-01,616594.0,4.307116104868913
New Jersey,US,2020-11-02 05:30:37,40.2989,-74.521,252263,16354,37231.0,186044.0,34.0,2697.8594243086445,,,,84000034.0,USA,52440.32158735627,,2020-11-01,4657849.0,6.824716540986277
New Mexico,US,2020-11-02 05:30:37,34.8405,-106.2485,47232,1026,21570.0,24636.0,35.0,2252.5441988831712,,,,84000035.0,USA,55928.261198218825,,2020-11-01,1172720.0,2.1722560975609757
New York,US,2020-11-02 05:30:37,42.1657,-74.9481,513883,33752,79831.0,396369.0,36.0,2620.2657703646137,,,,84000036.0,USA,75444.55742575871,,2020-11-01,14676653.0,6.578908648611534
North Carolina,US,2020-11-02 05:30:37,35.6301,-79.8064,276692,4383,231611.0,40698.0,37.0,2638.1558347549467,,,,84000037.0,USA,39047.789853704446,,2020-11-01,4095365.0,1.5840718199297414
North Dakota,US,2020-11-02 05:30:37,47.5289,-99.78399999999999,45043,531,36142.0,8370.0,38.0,5910.673934666734,,,,84000038.0,USA,110364.90469279402,,2020-11-01,841049.0,1.178873520857847
Ohio,US,2020-11-02 05:30:37,40.3888,-82.7649,219000,6042,170259.0,43438.0,39.0,1873.5403067815314,,,,84000039.0,USA,38709.20772343465,,2020-11-01,4524758.0,2.4214611872146117
Oklahoma,US,2020-11-02 05:30:37,35.5653,-96.9289,124111,1345,107082.0,15684.0,40.0,3136.5152789848603,,,,84000040.0,USA,40908.639461851,,2020-11-01,1618743.0,1.0837073265061117
Oregon,US,2020-11-02 05:30:37,44.571999999999996,-122.0709,45429,691,5870.0,38868.0,41.0,1077.0941858157585,,,,84000041.0,USA,20574.824840904017,,2020-11-01,867792.0,1.5210548328160427
Pennsylvania,US,2020-11-02 05:30:37,40.5908,-77.2098,214416,8803,158100.0,47513.0,42.0,1674.8647417209936,,,,84000042.0,USA,19823.06030726944,,2020-11-01,2537746.0,4.105570479814939
Rhode Island,US,2020-11-02 05:30:37,41.6809,-71.5118,32874,1220,2763.0,28910.0,44.0,3103.1914522056213,,,,84000044.0,USA,106130.67688918133,,2020-11-01,1124307.0,3.653343067469733
South Carolina,US,2020-11-02 05:30:37,33.8569,-80.945,178023,3936,91466.0,82621.0,45.0,3457.620679649326,,,,84000045.0,USA,35491.42562589415,,2020-11-01,1827352.0,2.2109502704706694
South Dakota,US,2020-11-02 05:30:37,44.2998,-99.4388,47324,437,33749.0,13138.0,46.0,5349.405816252364,,,,84000046.0,USA,29634.582364504287,,2020-11-01,262165.0,0.923421519736286
Tennessee,US,2020-11-02 05:30:37,35.7478,-86.6923,261426,3353,233175.0,24898.0,47.0,3828.076426226657,,,,84000047.0,USA,53932.92073096982,,2020-11-01,3683173.0,1.2825809215609771
Texas,US,2020-11-02 05:30:37,31.0545,-97.5635,975717,18840,782006.0,136308.0,48.0,3230.858893371786,,,,84000048.0,USA,28136.727420008374,,2020-11-01,8158492.0,1.974987617632492
